SK_ID_CURR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
423217.0,154440.0,173011.0,285822.0,451385.0,415053.0,163627.0,397589.0,298254.0,315600.0,279976.0,259963.0,186617.0,448290.0,300736.0,220557.0,375689.0,319856.0,194517.0,359481.0,122413.0,167042.0,256934.0,322343.0,384013.0,374641.0,366944.0,105545.0,258027.0,336900.0,311490.0,127987.0,390681.0,348075.0,302401.0,334567.0,320878.0,147162.0,316962.0,187843.0,435984.0,425117.0,106074.0,123605.0,326321.0,355205.0,454419.0,248278.0,230261.0,201995.0
380843.0,137904.0,152773.0,300719.0,177122.0,370364.0,357690.0,200221.0,204188.0,386353.0,142307.0,247550.0,450573.0,404506.0,354212.0,249777.0,279773.0,307376.0,235121.0,127662.0,350856.0,409528.0,375896.0,225298.0,167119.0,186100.0,300575.0,201188.0,318349.0,203812.0,177601.0,265842.0,300795.0,268737.0,150828.0,325301.0,342092.0,122531.0,408216.0,372933.0,430205.0,360654.0,351415.0,147175.0,373361.0,334452.0,191273.0,216736.0,233053.0,254417.0
112661.0,217009.0,169164.0,110334.0,285589.0,348729.0,221704.0,366481.0,355429.0,370493.0,148295.0,363262.0,205246.0,346154.0,426030.0,131129.0,212070.0,121788.0,180446.0,195560.0,425280.0,396101.0,270902.0,370612.0,336743.0,417530.0,392867.0,238226.0,234533.0,162214.0,198671.0,184209.0,415719.0,225573.0,319752.0,412901.0,449608.0,301985.0,446234.0,374483.0,322392.0,130644.0,279411.0,165930.0,104224.0,303326.0,319218.0,343635.0,251708.0,116928.0
162852.0,249958.0,408216.0,296990.0,167049.0,310643.0,291260.0,315564.0,269752.0,336234.0,276775.0,448793.0,103075.0,452241.0,140422.0,337947.0,354750.0,260360.0,399027.0,173742.0,450184.0,231011.0,346976.0,157107.0,197301.0,149466.0,210596.0,142307.0,151373.0,108145.0,277209.0,134513.0,214851.0,223355.0,167441.0,200221.0,212269.0,121676.0,281179.0,315177.0,379876.0,389028.0,347068.0,383058.0,144693.0,305152.0,322580.0,362025.0,268195.0,239138.0
434959.0,273935.0,429572.0,255774.0,433298.0,232543.0,336728.0,314680.0,161304.0,285574.0,310056.0,264768.0,299754.0,306303.0,336297.0,306833.0,324873.0,298913.0,272870.0,178827.0,250902.0,142836.0,190508.0,188537.0,301809.0,345901.0,361336.0,354915.0,141739.0,285786.0,159899.0,441062.0,447544.0,120791.0,148092.0,247684.0,360698.0,102455.0,166877.0,108357.0,300836.0,422500.0,307600.0,304337.0,370215.0,115952.0,414327.0,182798.0,212860.0,355761.0
230285.0,328978.0,140885.0,285410.0,147559.0,154082.0,242495.0,215429.0,416932.0,255147.0,194040.0,291014.0,413142.0,252727.0,129249.0,280689.0,148627.0,387712.0,258101.0,116849.0,301598.0,201716.0,173447.0,179648.0,294472.0,445285.0,334750.0,365279.0,197021.0,431087.0,425280.0,144757.0,373361.0,300575.0,240049.0,395720.0,250367.0,449291.0,361677.0,328105.0,330676.0,270902.0,423991.0,338835.0,277995.0,262160.0,126293.0,161293.0,377056.0,377628.0
379940.0,102025.0,119068.0,155045.0,446154.0,167442.0,101182.0,129249.0,120690.0,413142.0,351415.0,416932.0,353535.0,395720.0,351672.0,328105.0,291403.0,413956.0,299083.0,331309.0,439578.0,355639.0,429490.0,168168.0,203701.0,365622.0,329744.0,175563.0,360936.0,114783.0,113076.0,297365.0,145108.0,188360.0,327228.0,376366.0,109854.0,383602.0,117984.0,201716.0,139896.0,405727.0,388803.0,181408.0,165729.0,211649.0,126293.0,159653.0,388240.0,389786.0
433010.0,116382.0,442605.0,327346.0,168805.0,202733.0,410966.0,345920.0,254741.0,434174.0,303181.0,126372.0,190397.0,147376.0,388500.0,117764.0,336331.0,204472.0,349470.0,201855.0,388039.0,160422.0,255440.0,225298.0,373884.0,168168.0,151139.0,215701.0,188360.0,161424.0,389979.0,335762.0,343176.0,322676.0,321438.0,190361.0,140556.0,112864.0,413278.0,300303.0,355553.0,165930.0,176143.0,245293.0,454393.0,266643.0,359366.0,221157.0,156032.0,323369.0
292881.0,277363.0,223327.0,102816.0,268529.0,237305.0,134948.0,325589.0,396353.0,146039.0,321438.0,121520.0,397252.0,301099.0,323369.0,324807.0,336331.0,148706.0,349597.0,209106.0,116886.0,425221.0,413278.0,271857.0,200798.0,112864.0,298028.0,208709.0,307128.0,270446.0,230022.0,142368.0,353162.0,177103.0,398130.0,301249.0,292341.0,350856.0,169650.0,431821.0,330853.0,300303.0,113470.0,310327.0,140810.0,217040.0,454886.0,114751.0,136171.0,187469.0
339021.0,280331.0,356056.0,360686.0,344286.0,146584.0,322245.0,272827.0,238900.0,227204.0,334304.0,140556.0,221157.0,404619.0,117693.0,159388.0,438062.0,111371.0,277793.0,374592.0,221982.0,155794.0,335762.0,416468.0,123010.0,287061.0,367528.0,147016.0,139344.0,367809.0,376231.0,394703.0,129781.0,293045.0,213916.0,358700.0,210352.0,410966.0,315485.0,408654.0,348976.0,249914.0,252328.0,442605.0,123812.0,117764.0,452355.0,430341.0,151705.0,428249.0
138994.0,188206.0,244355.0,387779.0,400042.0,435303.0,182900.0,181849.0,415719.0,241029.0,271229.0,309189.0,380210.0,281327.0,308345.0,314633.0,305242.0,395937.0,278012.0,315109.0,304233.0,369024.0,412166.0,351058.0,251218.0,429312.0,247236.0,235988.0,259705.0,427556.0,192132.0,341601.0,296970.0,378767.0,357186.0,388168.0,179685.0,129041.0,180345.0,440800.0,243654.0,269845.0,253330.0,279544.0,153306.0,290329.0,308178.0,455753.0,298052.0,349085.0
138915.0,164238.0,102455.0,191986.0,120791.0,158729.0,364723.0,252583.0,356794.0,122240.0,285574.0,419112.0,353162.0,422500.0,391585.0,340213.0,306833.0,213003.0,143406.0,216182.0,242145.0,135908.0,277608.0,273091.0,447826.0,413681.0,372805.0,221986.0,287869.0,299754.0,292341.0,188537.0,451642.0,278431.0,360698.0,252410.0,210103.0,298913.0,390158.0,153424.0,445885.0,255555.0,197301.0,423590.0,301809.0,243422.0,190120.0,306969.0,274842.0,350632.0
366481.0,228853.0,165930.0,178760.0,319752.0,355429.0,289713.0,169164.0,148295.0,131129.0,113304.0,370493.0,172143.0,130644.0,103686.0,204472.0,203611.0,198671.0,319218.0,322676.0,438335.0,415719.0,385445.0,336743.0,370157.0,420561.0,145971.0,112661.0,167042.0,202888.0,212070.0,215701.0,192724.0,404885.0,425280.0,446234.0,142155.0,233768.0,348729.0,330599.0,244153.0,361681.0,426030.0,168805.0,374641.0,401986.0,390486.0,109384.0,225620.0,180446.0
272473.0,180969.0,178770.0,316962.0,135285.0,329216.0,373787.0,452407.0,345724.0,387799.0,431551.0,104224.0,148627.0,347345.0,406684.0,331816.0,424076.0,182910.0,285143.0,377628.0,322392.0,105545.0,232005.0,404885.0,104968.0,184209.0,229150.0,123605.0,339651.0,421607.0,336743.0,173011.0,397589.0,315177.0,311920.0,348075.0,221052.0,295008.0,407398.0,180446.0,426030.0,203083.0,120232.0,249777.0,370612.0,207031.0,315810.0,261236.0,400581.0,116849.0
153314.0,258015.0,242142.0,418675.0,401507.0,141009.0,111571.0,275094.0,149099.0,259564.0,400986.0,190971.0,123855.0,261737.0,192356.0,332107.0,292996.0,113000.0,340494.0,245027.0,303230.0,180181.0,229143.0,132581.0,130201.0,232992.0,276853.0,255833.0,409843.0,140481.0,216144.0,310683.0,197301.0,271623.0,307488.0,331536.0,206207.0,186031.0,190472.0,136948.0,413928.0,359132.0,292760.0,278557.0,320651.0,233515.0,223355.0,314981.0,134513.0,186363.0
118464.0,147113.0,119746.0,374219.0,385610.0,326508.0,152012.0,385012.0,422591.0,282438.0,297237.0,123968.0,163328.0,289994.0,269640.0,267055.0,196059.0,116928.0,345997.0,356576.0,452309.0,142155.0,153418.0,327876.0,242494.0,190648.0,173789.0,278202.0,150021.0,396873.0,307990.0,219802.0,266082.0,395889.0,316577.0,385354.0,244422.0,253666.0,393151.0,432898.0,159344.0,372227.0,101220.0,212059.0,385258.0,449608.0,140556.0,159753.0,417575.0,404394.0
377628.0,445285.0,332202.0,203083.0,336743.0,361488.0,148627.0,294949.0,221052.0,425280.0,277523.0,316962.0,407398.0,203812.0,431551.0,226407.0,372231.0,370157.0,452407.0,205347.0,217765.0,384195.0,251471.0,322392.0,177163.0,417149.0,345294.0,201216.0,161293.0,279864.0,363820.0,424076.0,291112.0,229150.0,315810.0,123133.0,373361.0,184209.0,404885.0,328978.0,337268.0,311920.0,154082.0,145115.0,130644.0,132191.0,400581.0,429424.0,219162.0,117630.0
231483.0,186591.0,154069.0,279362.0,267939.0,254929.0,424199.0,247026.0,245332.0,320878.0,279383.0,394976.0,268472.0,243997.0,157856.0,200708.0,158583.0,175803.0,384942.0,286780.0,212199.0,289612.0,222780.0,113097.0,164221.0,423326.0,354691.0,175550.0,197258.0,216166.0,352660.0,413055.0,330077.0,359458.0,154118.0,238490.0,244153.0,329422.0,213099.0,366944.0,435984.0,398761.0,321501.0,193961.0,301189.0,229755.0,310073.0,115464.0,150906.0,110261.0
381124.0,392489.0,414806.0,242340.0,258027.0,435984.0,449439.0,329422.0,247026.0,217182.0,134515.0,255594.0,394976.0,275171.0,327315.0,311173.0,407963.0,393520.0,347185.0,384942.0,272952.0,164221.0,143313.0,264768.0,157856.0,303204.0,329657.0,300575.0,176788.0,174279.0,357350.0,357740.0,376393.0,326007.0,438164.0,436012.0,304017.0,300795.0,166758.0,190395.0,190508.0,145703.0,181959.0,212199.0,175550.0,413063.0,238490.0,184761.0,257917.0,141276.0
375689.0,425145.0,336900.0,362758.0,154440.0,249072.0,170838.0,366944.0,310275.0,318227.0,379152.0,163627.0,415053.0,223382.0,445550.0,308307.0,295722.0,407976.0,407431.0,256934.0,451385.0,122111.0,448290.0,347548.0,423217.0,382315.0,222780.0,302401.0,212956.0,382524.0,111783.0,305648.0,106929.0,220557.0,169977.0,280844.0,349165.0,361286.0,319856.0,119171.0,297406.0,198562.0,232543.0,419884.0,423346.0,202361.0,334260.0,334326.0,294877.0,279056.0
322580.0,298811.0,231011.0,109051.0,296990.0,383058.0,134513.0,422897.0,255112.0,378411.0,260360.0,212269.0,116004.0,272257.0,214954.0,315564.0,162852.0,215404.0,229143.0,162486.0,401507.0,186136.0,210025.0,249736.0,359132.0,223355.0,400986.0,206207.0,282416.0,354750.0,428677.0,265886.0,225176.0,452241.0,366352.0,115952.0,242142.0,308137.0,410763.0,241058.0,127250.0,346976.0,256128.0,103684.0,103674.0,140422.0,177412.0,101573.0,141009.0,287810.0
230888.0,358571.0,336349.0,249931.0,445703.0,396268.0,172464.0,234353.0,259251.0,171846.0,240088.0,341808.0,412594.0,113653.0,228231.0,369140.0,161855.0,153372.0,442721.0,159759.0,242965.0,334907.0,303003.0,210797.0,106959.0,158542.0,418216.0,257915.0,300165.0,441604.0,348201.0,303315.0,453429.0,439291.0,336297.0,129058.0,104155.0,378286.0,267252.0,420893.0,449290.0,368798.0,381844.0,323907.0,158666.0,339997.0,439880.0,373371.0,292461.0,285172.0
186939.0,350030.0,372903.0,412279.0,444606.0,437104.0,432636.0,231092.0,343214.0,139302.0,101187.0,189802.0,235527.0,399413.0,122780.0,172308.0,117815.0,418864.0,386397.0,343186.0,427960.0,114479.0,177267.0,369321.0,304421.0,279544.0,292345.0,272166.0,166737.0,243100.0,305937.0,204609.0,442475.0,163319.0,425278.0,185925.0,442674.0,251218.0,164065.0,157392.0,408422.0,115880.0,348164.0,371785.0,165841.0,100167.0,143488.0,220121.0,450391.0,293794.0
367655.0,111783.0,440044.0,105032.0,308690.0,382524.0,390784.0,365076.0,179685.0,423346.0,258098.0,124639.0,233250.0,415368.0,236556.0,394838.0,114039.0,116796.0,407976.0,285230.0,223382.0,242669.0,291283.0,318227.0,374185.0,215865.0,360619.0,122111.0,429955.0,297562.0,394596.0,140739.0,226852.0,273573.0,447678.0,368609.0,119171.0,375689.0,347345.0,326815.0,350423.0,428648.0,407431.0,268008.0,205840.0,260453.0,121436.0,205616.0,256934.0,379152.0
263053.0,264099.0,437558.0,157163.0,429865.0,289287.0,242659.0,375491.0,450218.0,281501.0,128589.0,222582.0,104519.0,211947.0,145836.0,456021.0,273596.0,267634.0,151491.0,191191.0,453758.0,413933.0,133759.0,209143.0,283723.0,137496.0,171880.0,286454.0,186126.0,377056.0,226894.0,367082.0,404339.0,350707.0,210754.0,288405.0,452923.0,279438.0,209106.0,115464.0,446361.0,341057.0,150030.0,424525.0,447314.0,235431.0,131081.0,192912.0,325589.0,414764.0
146039.0,413278.0,298028.0,321438.0,167237.0,116072.0,268042.0,156032.0,398130.0,377278.0,223327.0,307128.0,134948.0,242878.0,146010.0,112864.0,177103.0,121520.0,281943.0,323369.0,271857.0,301249.0,446350.0,148706.0,117444.0,256780.0,292881.0,306186.0,166877.0,266643.0,127559.0,292947.0,285342.0,121079.0,217040.0,336331.0,350856.0,206476.0,197665.0,188225.0,232644.0,320841.0,396134.0,101411.0,133904.0,303532.0,379078.0,337517.0,208709.0,305588.0
171091.0,266696.0,299025.0,302358.0,271902.0,434684.0,160153.0,206951.0,232681.0,267381.0,191300.0,412122.0,236320.0,220894.0,331172.0,347185.0,222612.0,221393.0,385438.0,404499.0,191273.0,227178.0,200227.0,208209.0,349469.0,400691.0,440716.0,205347.0,307446.0,321199.0,317977.0,213706.0,144693.0,230450.0,412148.0,155943.0,249777.0,455451.0,425025.0,170035.0,318349.0,226407.0,191790.0,399431.0,303523.0,339027.0,291391.0,329657.0,373361.0,186617.0
429312.0,279362.0,126209.0,455753.0,279056.0,293726.0,309189.0,321859.0,310275.0,338739.0,314314.0,231483.0,366944.0,251103.0,422119.0,157720.0,306616.0,320997.0,157163.0,381829.0,298052.0,305078.0,336900.0,367002.0,397738.0,340143.0,155165.0,258913.0,379152.0,253858.0,216166.0,314072.0,277885.0,324085.0,288405.0,307627.0,429654.0,366231.0,444354.0,221361.0,150030.0,376210.0,251819.0,271613.0,153306.0,431589.0,182900.0,415899.0,321501.0,238490.0
303204.0,320535.0,398761.0,216736.0,222304.0,308318.0,454725.0,329422.0,175550.0,300795.0,177103.0,372755.0,139457.0,326007.0,162958.0,231292.0,301189.0,244153.0,438164.0,345901.0,166877.0,414370.0,377381.0,275171.0,418686.0,323369.0,404506.0,175803.0,424926.0,222576.0,238490.0,421217.0,244780.0,209075.0,409528.0,305588.0,455501.0,444126.0,176468.0,380731.0,262313.0,109384.0,266643.0,247631.0,123174.0,154069.0,105198.0,414806.0,275566.0,224338.0
102025.0,379940.0,413142.0,101182.0,119068.0,155045.0,129249.0,395720.0,226666.0,425280.0,299083.0,167442.0,117984.0,175563.0,120690.0,413956.0,416932.0,179820.0,388803.0,328105.0,256366.0,126293.0,345294.0,441644.0,446154.0,372716.0,355639.0,351415.0,275496.0,113076.0,351672.0,165729.0,225667.0,389786.0,179648.0,177122.0,277995.0,211649.0,383602.0,285410.0,240049.0,181408.0,327228.0,194040.0,294949.0,195358.0,280689.0,376366.0,291014.0,266449.0
207278.0,123185.0,287147.0,335551.0,338081.0,433593.0,336314.0,249175.0,186401.0,145191.0,266352.0,426107.0,190834.0,198167.0,403999.0,454994.0,171444.0,137196.0,318227.0,352764.0,441282.0,386237.0,390894.0,229133.0,184612.0,307113.0,280079.0,370082.0,114069.0,287551.0,311293.0,329961.0,278773.0,415710.0,432353.0,160868.0,367469.0,251711.0,334682.0,314349.0,239582.0,181264.0,314718.0,387252.0,260453.0,435467.0,144185.0,260656.0,347469.0,254348.0
104596.0,410804.0,310991.0,148858.0,195621.0,110032.0,172870.0,370399.0,258872.0,270624.0,120384.0,106074.0,234010.0,212281.0,194099.0,377284.0,349672.0,354422.0,285230.0,182508.0,302401.0,452355.0,292701.0,307479.0,296293.0,218104.0,341146.0,389311.0,330340.0,140739.0,340391.0,129656.0,372667.0,185033.0,308690.0,152289.0,273924.0,429170.0,414926.0,257622.0,233250.0,175446.0,394616.0,216437.0,191790.0,395605.0,363820.0,192912.0,190897.0,395804.0
378400.0,445017.0,351438.0,145753.0,144201.0,317860.0,136042.0,212013.0,327120.0,228515.0,237530.0,362353.0,452639.0,338064.0,174244.0,252989.0,128990.0,208101.0,209501.0,261985.0,351917.0,427751.0,423568.0,365187.0,226403.0,133089.0,252045.0,301471.0,102631.0,389116.0,179884.0,312784.0,319908.0,201304.0,340172.0,313529.0,146062.0,212673.0,427442.0,342027.0,113773.0,132936.0,361878.0,152167.0,396270.0,174376.0,143998.0,397516.0,143646.0,141856.0
217818.0,225634.0,325947.0,113816.0,231404.0,437468.0,400691.0,209430.0,326943.0,451795.0,434711.0,149142.0,428477.0,371076.0,350861.0,237345.0,222612.0,222100.0,449861.0,331172.0,365669.0,121172.0,157633.0,221971.0,345283.0,213706.0,291391.0,365351.0,276279.0,381234.0,189671.0,261086.0,303523.0,437313.0,338974.0,233035.0,425025.0,347185.0,359909.0,167556.0,268774.0,109313.0,376393.0,434684.0,105794.0,399309.0,115952.0,189096.0,144693.0,366232.0
272827.0,374592.0,404619.0,277793.0,280331.0,140556.0,267055.0,385064.0,238900.0,383662.0,334304.0,356056.0,333567.0,358700.0,422591.0,221982.0,227204.0,326508.0,339021.0,352832.0,376231.0,393379.0,291193.0,109762.0,150555.0,348976.0,302540.0,367809.0,231371.0,369747.0,325434.0,428249.0,449025.0,344603.0,417575.0,142155.0,100790.0,333898.0,449608.0,415997.0,282438.0,316577.0,235373.0,198738.0,453812.0,123812.0,152012.0,385354.0,393575.0,415137.0
100293.0,278557.0,285172.0,252989.0,317314.0,257942.0,114829.0,342570.0,353637.0,444610.0,143646.0,159045.0,294413.0,209501.0,119878.0,287498.0,100776.0,239595.0,161728.0,350423.0,106959.0,407859.0,409611.0,392216.0,324086.0,252975.0,389116.0,365076.0,413453.0,282416.0,130201.0,258015.0,369140.0,294098.0,365019.0,216144.0,388474.0,378286.0,271623.0,410097.0,292760.0,408892.0,210301.0,413928.0,347112.0,401507.0,303230.0,106791.0,186031.0,202546.0
403999.0,335551.0,390894.0,287551.0,329961.0,424873.0,212546.0,287147.0,361286.0,229533.0,174436.0,145191.0,257453.0,339945.0,132694.0,245634.0,361891.0,233485.0,324013.0,151573.0,111326.0,406391.0,201304.0,311293.0,187221.0,420045.0,214496.0,411506.0,115280.0,251394.0,304183.0,445550.0,370082.0,454994.0,189115.0,171444.0,318227.0,103378.0,397738.0,316894.0,446361.0,294361.0,454201.0,170716.0,426107.0,386430.0,195621.0,434770.0,319618.0,427751.0
378103.0,260453.0,238534.0,333256.0,159535.0,117817.0,318227.0,392226.0,379152.0,305648.0,455760.0,297406.0,166181.0,409272.0,304337.0,366944.0,242878.0,391716.0,293726.0,202361.0,156499.0,377278.0,206476.0,374059.0,362942.0,314349.0,116072.0,152661.0,303576.0,166877.0,357793.0,444446.0,444354.0,141412.0,403061.0,242434.0,381829.0,165471.0,182223.0,212956.0,151320.0,409969.0,168299.0,449398.0,192501.0,354499.0,415899.0,422036.0,142595.0,102965.0
354342.0,351232.0,169650.0,306303.0,148186.0,170130.0,363920.0,284323.0,336728.0,256734.0,208709.0,286454.0,320880.0,132567.0,429865.0,133759.0,336176.0,314680.0,136171.0,267898.0,232543.0,181959.0,436629.0,244281.0,156814.0,366210.0,324873.0,156926.0,140810.0,336297.0,391440.0,212860.0,341057.0,440842.0,454886.0,178349.0,150030.0,340957.0,264268.0,210754.0,358229.0,129705.0,184822.0,145836.0,123174.0,125479.0,267634.0,161304.0,390409.0,349597.0
288405.0,208460.0,279362.0,373952.0,395170.0,216166.0,406747.0,192912.0,359313.0,254929.0,121951.0,246509.0,367082.0,310073.0,175192.0,290222.0,204472.0,298052.0,125479.0,169305.0,379078.0,221212.0,242659.0,186126.0,270145.0,454886.0,335491.0,444003.0,110461.0,250055.0,330853.0,187469.0,352875.0,408585.0,436589.0,159536.0,355627.0,111087.0,246011.0,415137.0,111033.0,303966.0,385673.0,250380.0,226088.0,393396.0,367002.0,423440.0,412278.0,220252.0
218104.0,234010.0,153453.0,442605.0,116503.0,264952.0,453435.0,441716.0,398167.0,370399.0,144943.0,116866.0,210596.0,258045.0,452309.0,320206.0,290368.0,158722.0,131171.0,155405.0,417037.0,452355.0,340213.0,326956.0,330340.0,350496.0,406255.0,447215.0,184051.0,238609.0,208706.0,362025.0,395804.0,214161.0,113878.0,445885.0,436780.0,171250.0,132326.0,151139.0,193736.0,303966.0,209796.0,395874.0,229758.0,341146.0,451925.0,427749.0,296504.0,159181.0
455780.0,152167.0,132936.0,235086.0,339114.0,392996.0,134432.0,115280.0,220557.0,389240.0,296970.0,327120.0,223382.0,139091.0,152289.0,121787.0,195621.0,339889.0,204729.0,201304.0,266094.0,316894.0,374767.0,244115.0,209724.0,231442.0,220866.0,391333.0,102044.0,377535.0,431072.0,223134.0,141625.0,257917.0,361286.0,292701.0,356487.0,433989.0,349308.0,233250.0,143313.0,187570.0,427739.0,350423.0,183245.0,196903.0,425145.0,270624.0,440716.0,279605.0
251101.0,417094.0,253765.0,401585.0,365019.0,390151.0,304393.0,402037.0,123335.0,432979.0,347427.0,267252.0,160723.0,267776.0,216066.0,103893.0,324086.0,106959.0,418216.0,377535.0,183572.0,332407.0,105131.0,183073.0,228515.0,340172.0,415242.0,407125.0,111979.0,436246.0,266609.0,260876.0,108513.0,144201.0,212013.0,429172.0,378286.0,270145.0,259251.0,302022.0,282471.0,367814.0,400850.0,290218.0,208568.0,289886.0,274278.0,366464.0,385591.0,328726.0
317778.0,343110.0,340143.0,349211.0,131662.0,153306.0,204641.0,197985.0,441670.0,139926.0,216066.0,363941.0,427751.0,440013.0,367462.0,185810.0,212546.0,313055.0,124714.0,200985.0,126209.0,276077.0,377535.0,242053.0,272879.0,434770.0,241162.0,353940.0,339945.0,161412.0,121244.0,396270.0,373575.0,279362.0,288148.0,181296.0,440374.0,257917.0,162631.0,431589.0,113773.0,433989.0,285483.0,275611.0,366464.0,391333.0,245332.0,173927.0,119406.0,239987.0
447126.0,136845.0,127117.0,250451.0,370418.0,388830.0,215487.0,347187.0,143352.0,206412.0,257065.0,173669.0,169755.0,117869.0,121638.0,379443.0,173927.0,262627.0,208568.0,105107.0,121177.0,162785.0,286616.0,231602.0,400756.0,361513.0,249144.0,172056.0,347164.0,327825.0,277967.0,220104.0,435572.0,268774.0,409611.0,296388.0,388426.0,272410.0,261852.0,231349.0,387328.0,245280.0,111379.0,374257.0,262435.0,213407.0,133471.0,140422.0,218979.0,245688.0
268737.0,200221.0,276044.0,385458.0,279864.0,300575.0,157107.0,210441.0,167119.0,226407.0,142307.0,203609.0,179648.0,370364.0,248859.0,357350.0,296745.0,304284.0,174279.0,399431.0,375896.0,310643.0,450573.0,275496.0,152773.0,167049.0,444365.0,269752.0,257086.0,388178.0,166758.0,445285.0,347185.0,408216.0,173809.0,300795.0,315177.0,380843.0,203812.0,414414.0,360654.0,320665.0,293769.0,342092.0,355205.0,429424.0,336234.0,138604.0,394263.0,448793.0
426670.0,436259.0,410700.0,438477.0,256128.0,432225.0,279670.0,436688.0,183482.0,260262.0,136214.0,442463.0,422201.0,142003.0,173415.0,223478.0,140730.0,349905.0,226852.0,430108.0,399445.0,336138.0,448200.0,376112.0,297552.0,428268.0,269014.0,346745.0,123601.0,349783.0,129339.0,371775.0,225445.0,291797.0,414848.0,158989.0,375527.0,107192.0,268622.0,258214.0,273757.0,267928.0,442678.0,327929.0,187036.0,195544.0,283476.0,421024.0,136106.0,379592.0
373954.0,188953.0,237968.0,215459.0,202352.0,125342.0,402520.0,436618.0,192132.0,213554.0,384298.0,421797.0,236337.0,105561.0,244559.0,369749.0,255220.0,312485.0,363445.0,335660.0,131113.0,435303.0,164099.0,339651.0,154956.0,418154.0,290329.0,373184.0,349905.0,137545.0,387799.0,323672.0,294441.0,348387.0,104968.0,211476.0,149044.0,294663.0,221124.0,346949.0,193361.0,161445.0,122887.0,420718.0,354936.0,170035.0,395547.0,382830.0,291838.0,219991.0
315150.0,159280.0,236556.0,211476.0,196715.0,152557.0,344305.0,141307.0,360619.0,177502.0,108324.0,402012.0,153923.0,139257.0,137093.0,255220.0,326815.0,268008.0,286232.0,243254.0,434274.0,428491.0,273573.0,155348.0,150505.0,195264.0,291283.0,373013.0,347548.0,447678.0,143323.0,200985.0,297552.0,397441.0,427414.0,216819.0,150141.0,300962.0,358665.0,196775.0,226852.0,113000.0,184067.0,284982.0,121436.0,229143.0,156334.0,288867.0,232280.0,118932.0
265552.0,232909.0,129681.0,259495.0,197313.0,354634.0,223355.0,185979.0,385336.0,241058.0,346949.0,404499.0,200227.0,274358.0,409843.0,446135.0,206951.0,333898.0,455451.0,307431.0,208209.0,259564.0,318887.0,264306.0,349469.0,127250.0,233214.0,194517.0,136988.0,150141.0,356599.0,108145.0,337926.0,326815.0,286616.0,194747.0,150129.0,402012.0,302358.0,369287.0,299025.0,144693.0,127535.0,260262.0,269551.0,254413.0,233753.0,112185.0,257189.0,171091.0
186300.0,227072.0,347469.0,193943.0,178059.0,361276.0,371642.0,171444.0,144185.0,181576.0,124766.0,389228.0,144953.0,287551.0,327171.0,103850.0,246847.0,357697.0,141017.0,223286.0,180356.0,138145.0,454201.0,201561.0,424824.0,353113.0,436456.0,435467.0,195621.0,147885.0,352764.0,393204.0,250380.0,424873.0,160745.0,361286.0,133403.0,226724.0,311293.0,228449.0,232933.0,405665.0,187518.0,124365.0,287147.0,197404.0,243074.0,243422.0,272952.0,260553.0
284552.0,178126.0,128574.0,363473.0,318369.0,205382.0,422362.0,262273.0,434629.0,306809.0,216568.0,317064.0,353144.0,331820.0,382676.0,282428.0,197859.0,195883.0,247112.0,361265.0,203634.0,157224.0,420156.0,149014.0,148453.0,293769.0,221863.0,235188.0,278136.0,360587.0,106716.0,204266.0,297502.0,257086.0,394455.0,333184.0,161304.0,282193.0,261086.0,105794.0,401918.0,277251.0,431690.0,349705.0,139896.0,244994.0,326943.0,414414.0,276279.0,210234.0
313529.0,452520.0,177777.0,119785.0,386564.0,338064.0,387323.0,424764.0,226403.0,215990.0,162364.0,190527.0,397441.0,388180.0,225445.0,450268.0,338634.0,397098.0,262868.0,113773.0,434770.0,159416.0,121146.0,354018.0,200333.0,200985.0,329090.0,105107.0,108513.0,392711.0,151647.0,366868.0,290763.0,252975.0,180925.0,178275.0,369153.0,362353.0,245334.0,125884.0,202551.0,150002.0,413453.0,339945.0,189096.0,429922.0,441670.0,412857.0,131113.0,376600.0
333184.0,247112.0,293769.0,216568.0,401918.0,259963.0,282193.0,278136.0,355205.0,259347.0,396134.0,327022.0,256780.0,398130.0,200097.0,436258.0,328115.0,298028.0,214629.0,364174.0,337517.0,320841.0,188225.0,134948.0,244994.0,175361.0,326943.0,377278.0,345969.0,203634.0,351867.0,147162.0,133904.0,139482.0,271594.0,320665.0,318051.0,416469.0,311490.0,113097.0,146010.0,161304.0,307128.0,235510.0,373970.0,157224.0,180437.0,186591.0,186788.0,235188.0
385046.0,308690.0,215826.0,452965.0,208209.0,147871.0,142598.0,200227.0,226852.0,294361.0,421024.0,233250.0,388426.0,256910.0,412148.0,121787.0,242095.0,218943.0,404499.0,202395.0,420045.0,326427.0,319811.0,136106.0,395874.0,406255.0,302358.0,286616.0,151573.0,396556.0,235007.0,161246.0,360301.0,158989.0,431072.0,194517.0,170035.0,382524.0,175446.0,412156.0,114039.0,139936.0,448843.0,119792.0,404973.0,427726.0,313839.0,108569.0,370399.0,290368.0
